Gene	SG1	SG2	SG3
AT1G13120	37.94642857	36.60714286	25.44642857
AT1G13160	31.53153153	36.03603604	32.43243243
AT1G13170	7.647058824	50	42.35294118
AT1G13180	73.78640777	12.62135922	13.59223301
AT1G13190	30.0209205	38.17991632	31.79916318
AT1G13195	35.65891473	29.84496124	34.49612403
AT1G13210	48.55967078	32.9218107	18.51851852
AT1G13260	25.40302882	20.37127504	54.22569614
AT1G13270	39.21568627	29.41176471	31.37254902
AT1G13280	39.63457484	26.6338721	33.73155306
AT1G13320	31.25	30.69852941	38.05147059
AT1G13360	30.45520231	24.06069364	45.48410405
AT1G13380	42.20532319	24.90494297	32.88973384
AT1G13390	22.23816356	39.31133429	38.45050215
AT1G13440	29.05502968	38.52077651	32.42419381
AT1G13450	30.472103	39.69957082	29.82832618
AT1G13460	31.73431734	30.99630996	37.26937269
AT1G13560	30.68297655	43.01732926	26.29969419
AT1G13580	56.12535613	22.79202279	21.08262108
AT1G13670	11.94933921	25.38546256	62.66519824
AT1G13690	29.58579882	35.30571992	35.10848126
AT1G13700	26.57342657	45.45454545	27.97202797
AT1G13710	33.33333333	30.47619048	36.19047619
AT1G13730	27.27272727	43.29004329	29.43722944
AT1G13770	27.77777778	25.55555556	46.66666667
AT1G13780	30.76923077	32.5443787	36.68639053
AT1G13790	40	46.66666667	13.33333333
AT1G13800	32.20338983	23.72881356	44.06779661
AT1G13820	53.16698656	25.52783109	21.30518234
AT1G13860	28.09364548	26.75585284	45.15050167
AT1G13870	36.61538462	43.07692308	20.30769231
AT1G13880	25.84692597	46.0476788	28.10539523
AT1G13900	22.05177373	43.33652924	34.61169703
AT1G13910	52.21238938	37.16814159	10.61946903
AT1G13940	38.39285714	28.57142857	33.03571429
AT1G13960	30.6763285	35.74879227	33.57487923
AT1G13980	34.375	34.13461538	31.49038462
AT1G13990	47.12871287	13.46534653	39.40594059
AT1G14000	50.07012623	24.82468443	25.10518934
AT1G14010	26.66666667	16.9047619	56.42857143
AT1G14140	23.96694215	34.7107438	41.32231405
AT1G14150	17.35459662	49.43714822	33.20825516
AT1G14200	42.51046025	43.34728033	14.14225941
AT1G14260	14.52991453	29.05982906	56.41025641
AT1G14270	22.08955224	45.67164179	32.23880597
AT1G14280	25.17150396	38.70712401	36.12137203
AT1G14290	23.62804878	30.79268293	45.57926829
AT1G14300	20.97902098	41.95804196	37.06293706
AT1G14320	18.962031	52.34778701	28.69018198
AT1G14330	44.49541284	29.58715596	25.91743119
AT1G14340	58.55263158	18.25657895	23.19078947
AT1G14345	37.08695652	39.91304348	23
AT1G14370	14.08450704	63.38028169	22.53521127
AT1G14380	19.62552011	35.99167822	44.38280166
AT1G14400	26.56010162	38.70216482	34.73773355
AT1G14460	48.33333333	23.33333333	28.33333333
AT1G14510	23.30827068	41.35338346	35.33834586
AT1G14530	39.60880196	42.29828851	18.09290954
AT1G14560	24.47257384	39.24050633	36.28691983
AT1G14570	31.50326797	29.54248366	38.95424837
AT1G14590	27.42616034	9.282700422	63.29113924
AT1G14610	34.68309859	33.27464789	32.04225352
AT1G14620	37.5	35.98484848	26.51515152
AT1G14650	36.88663283	29.6108291	33.50253807
AT1G14660	15.83333333	37.5	46.66666667
AT1G14670	30.97345133	39.82300885	29.20353982
AT1G14685	28.27417381	41.37086903	30.35495716
AT1G14690	27.41935484	29.83870968	42.74193548
AT1G14710	32.96089385	50.83798883	16.20111732
AT1G14720	17.25663717	39.38053097	43.36283186
AT1G14730	28.91891892	56.21621622	14.86486486
AT1G14740	30.98591549	39.43661972	29.57746479
AT1G14790	33.47107438	26.85950413	39.66942149
AT1G14810	25.95419847	37.40458015	36.64122137
AT1G14820	37.20565149	45.05494505	17.73940345
AT1G14830	51.0989011	26.37362637	22.52747253
AT1G14840	27.35042735	25.64102564	47.00854701
AT1G14850	28.72928177	42.54143646	28.72928177
AT1G14860	33.5042735	47.86324786	18.63247863
AT1G14890	32.29166667	26.93452381	40.77380952
AT1G14900	34.67716535	42.33070866	22.99212598
AT1G14910	47.19471947	22.77227723	30.0330033
AT1G14920	22.57425743	33.46534653	43.96039604
AT1G14980	35.44428081	24.69317624	39.86254296
AT1G15000	20.26431718	3.744493392	75.99118943
AT1G15010	24.03100775	49.6124031	26.35658915
AT1G15030	24.83221477	34.89932886	40.26845638
AT1G15040	41.22562674	25.90529248	32.86908078
AT1G15060	29.85074627	31.34328358	38.80597015
AT1G15110	38.38383838	32.65993266	28.95622896
AT1G15130	28.63247863	40.5982906	30.76923077
AT1G15140	36.93430657	22.77372263	40.2919708
AT1G15180	18.25557809	41.17647059	40.56795132
AT1G15200	32.33743409	36.90685413	30.75571178
AT1G15220	15.49295775	31.69014085	52.81690141
AT1G15230	42.68204758	22.49459265	34.82335977
AT1G15240	29.0617849	41.18993135	29.74828375
AT1G15250	51.23966942	7.438016529	41.32231405
AT1G15260	26.92307692	36.72456576	36.35235732
AT1G15270	24.29857067	39.65060879	36.05082054
AT1G15280	33.67231638	45.19774011	21.1299435
AT1G15290	30.79096045	40.11299435	29.0960452
AT1G15310	11.42857143	29.52380952	59.04761905
AT1G15340	39.50987306	27.32722144	33.1629055
AT1G15350	54.11643128	29.03892525	16.84464347
AT1G15370	40.76502732	36.39344262	22.84153005
AT1G15380	14.60819091	18.63914866	66.75266043
AT1G15390	38.51351351	31.75675676	29.72972973
AT1G15400	37.64691173	28.38209552	33.97099275
AT1G15410	12.05673759	45.39007092	42.55319149
AT1G15420	28.41726619	27.3381295	44.24460432
AT1G15430	21.32616487	20.96774194	57.70609319
AT1G15440	6.837606838	56.41025641	36.75213675
AT1G15480	39.28571429	26.78571429	33.92857143
AT1G15490	32.4742268	37.11340206	30.41237113
AT1G15500	25.53285968	46.0035524	28.46358792
AT1G15510	30.6122449	31.97278912	37.41496599
AT1G15530	39.84063745	25.49800797	34.66135458
AT1G15670	21.00753941	54.72926662	24.26319397
AT1G15690	40.51355207	26.31954351	33.16690442
AT1G15700	31.21019108	33.12101911	35.66878981
AT1G15710	11.77606178	58.3011583	29.92277992
AT1G15730	8.947368421	48.94736842	42.10526316
AT1G15740	35.12593601	34.5473111	30.32675289
AT1G15750	31.9025522	30.27842227	37.81902552
AT1G15780	31.91489362	29.78723404	38.29787234
AT1G15800	30.20408163	37.55102041	32.24489796
AT1G15810	27.55555556	42.22222222	30.22222222
AT1G15820	37.99143855	32.28004957	29.72851188
AT1G15880	28.721174	29.76939203	41.50943396
AT1G15910	41.8	15	43.2
AT1G15920	23.89162562	52.70935961	23.39901478
AT1G15930	61.11111111	32.32323232	6.565656566
AT1G15940	40.73359073	22.00772201	37.25868726
AT1G15950	26.5060241	34.63855422	38.85542169
AT1G15980	62.37402016	5.151175812	32.47480403
AT1G16000	30.13937282	24.30313589	45.55749129
AT1G16010	32.64150943	33.01886792	34.33962264
AT1G16020	37.15083799	30.44692737	32.40223464
AT1G16030	32.64705882	24.11764706	43.23529412
AT1G16040	19.36936937	58.55855856	22.07207207
AT1G16080	11.44806672	65.95905989	22.59287339
AT1G16170	63.24742268	16.90721649	19.84536082
AT1G16180	38.04656445	31.00511073	30.94832482
AT1G16190	23.14814815	42.59259259	34.25925926
AT1G16210	40.38257173	25.82359192	33.79383634
AT1G16240	44.92865407	22.0208253	33.05052063
AT1G16250	19.65811966	39.74358974	40.5982906
AT1G16270	36.66666667	35.11111111	28.22222222
AT1G16280	32.98969072	39.69072165	27.31958763
AT1G16320	28.19687213	35.6025759	36.20055198
AT1G16350	46.77419355	18.5483871	34.67741935
AT1G16460	59.08045977	15.86206897	25.05747126
AT1G16470	25.53699284	40.33412888	34.12887828
AT1G16540	26.97095436	24.06639004	48.9626556
AT1G16560	21.56398104	48.1042654	30.33175355
AT1G16570	27.33333333	55.33333333	17.33333333
AT1G16590	29.80769231	30.76923077	39.42307692
AT1G16610	19.87315011	48.8372093	31.28964059
AT1G16680	44.74474474	31.53153153	23.72372372
AT1G16690	40.69767442	22.09302326	37.20930233
AT1G16710	32.48175182	42.70072993	24.81751825
AT1G16720	37.07370737	32.40924092	30.51705171
AT1G16730	22.12486309	54.54545455	23.32968237
AT1G16740	36.30573248	22.92993631	40.76433121
AT1G16750	28.57142857	32.38095238	39.04761905
AT1G16810	28.27597898	58.11154433	13.61247669
AT1G16840	28.8	39.2	32
AT1G16850	5.185185185	77.33333333	17.48148148
AT1G16860	22.47191011	53.93258427	23.59550562
AT1G16870	30.20134228	35.90604027	33.89261745
AT1G16880	20.04457889	30.9027225	49.05269861
AT1G16890	28.16091954	39.75966562	32.07941484
AT1G16900	26.31578947	40	33.68421053
AT1G16916	22.5	41.875	35.625
AT1G16920	6.491063029	58.41956726	35.08936971
AT1G16930	32.35294118	25.29411765	42.35294118
AT1G16960	58.49582173	24.23398329	17.27019499
AT1G16970	48.10126582	17.72151899	34.17721519
AT1G17040	19.90291262	46.60194175	33.49514563
AT1G17050	25.7849667	48.04947669	26.16555661
AT1G17070	25.94339623	46.69811321	27.35849057
AT1G17080	66.4652568	21.14803625	12.38670695
AT1G17100	36.26173887	50.77249318	12.96576795
AT1G17110	33.38983051	30.6779661	35.93220339
AT1G17120	43.80165289	21.95985832	34.23848878
AT1G17130	45.78833693	28.94168467	25.2699784
AT1G17140	20.90909091	50	29.09090909
AT1G17145	27.12933754	45.74132492	27.12933754
AT1G17160	33.11965812	27.99145299	38.88888889
AT1G17190	74.78823005	0.691038787	24.52073116
AT1G17200	57.02364395	25.31293463	17.66342142
AT1G17210	34.11552347	45.48736462	20.39711191
AT1G17220	33.56832972	36.76789588	29.6637744
AT1G17230	28.31858407	38.9380531	32.74336283
AT1G17270	37.71428571	13.14285714	49.14285714
AT1G17280	47.4340176	29.69208211	22.87390029
AT1G17290	14.77045908	62.8742515	22.35528942
AT1G17330	11.21718377	10.97852029	77.80429594
AT1G17340	37.84615385	29.84615385	32.30769231
AT1G17350	32.91139241	29.11392405	37.97468354
AT1G17360	27.66768293	19.3597561	52.97256098
AT1G17370	32.5203252	32.98490128	34.49477352
AT1G17380	28.73345936	44.80151229	26.46502836
AT1G17410	34.7133758	24.84076433	40.44585987
AT1G17420	25	39.1025641	35.8974359
AT1G17440	34.02061856	36.08247423	29.89690722
AT1G17450	30.6122449	37.55102041	31.83673469
AT1G17455	30.03355705	43.95973154	26.00671141
AT1G17460	30.76923077	38.46153846	30.76923077
AT1G17470	25.61085973	26.96832579	47.42081448
AT1G17490	21.11486486	44.08783784	34.7972973
AT1G17510	26.28865979	50.51546392	23.19587629
AT1G17520	46.28571429	27.42857143	26.28571429
AT1G17530	21.97125257	21.76591376	56.26283368
AT1G17550	42.33128834	36.80981595	20.85889571
AT1G17580	21.42857143	40	38.57142857
AT1G17620	47.87234043	26.35396518	25.77369439
AT1G17650	41.10671937	25.6916996	33.20158103
AT1G17680	22	39.55555556	38.44444444
AT1G17690	12.94117647	52.35294118	34.70588235
AT1G17700	19.44444444	31.17283951	49.38271605
AT1G17730	29.30232558	25.58139535	45.11627907
AT1G17745	18.5840708	36.28318584	45.13274336
AT1G17760	23.80952381	44.44444444	31.74603175
AT1G17790	29.45205479	41.09589041	29.45205479
AT1G17820	64.3776824	19.74248927	15.87982833
AT1G17840	25.06556763	34.91944549	40.01498689
AT1G17850	10	64	26
AT1G17860	48.60225601	45.56154978	5.836194213
AT1G17870	33.09859155	30.98591549	35.91549296
AT1G17880	17.75265957	25.99734043	56.25
AT1G17890	32.34501348	39.08355795	28.57142857
AT1G17940	26.10015175	35.20485584	38.69499241
AT1G17970	40	20.8	39.2
AT1G17980	40	31.29411765	28.70588235
AT1G18030	34.82142857	37.5	27.67857143
AT1G18040	21.875	43.75	34.375
AT1G18060	57.33855186	9.523809524	33.13763862
AT1G18080	33.33333333	30.71402942	35.95263724
AT1G18150	37.95986622	28.92976589	33.11036789
AT1G18160	38.61538462	25.23076923	36.15384615
AT1G18170	34.61538462	25.17482517	40.20979021
AT1G18190	45.71428571	22.38095238	31.9047619
AT1G18210	30.19517796	31.76425564	38.0405664
AT1G18265	17.68033946	37.76520509	44.55445545
AT1G18270	33.62676056	10.03521127	56.33802817
AT1G18300	56.74102813	11.44519884	31.81377304
AT1G18330	47.82426778	19.70711297	32.46861925
AT1G18335	37.42331288	18.40490798	44.17177914
AT1G18340	34.09090909	47.15909091	18.75
AT1G18360	27.06552707	29.91452991	43.01994302
AT1G18400	26.2295082	12.02185792	61.74863388
AT1G18440	33.52272727	27.84090909	38.63636364
AT1G18450	33.98058252	34.30420712	31.71521036
AT1G18470	24.6	30.4	45
AT1G18480	42.97994269	16.90544413	40.11461318
AT1G18490	22.34636872	22.34636872	55.30726257
AT1G18500	48.15175097	30.73929961	21.10894942
AT1G18540	30.77411168	36.86548223	32.36040609
AT1G18560	31.25	23.4375	45.3125
AT1G18580	31.37254902	39.86928105	28.75816993
AT1G18600	30.50847458	19.49152542	50
AT1G18610	72.74096386	18.07228916	9.186746988
AT1G18620	41.13149847	27.37003058	31.49847095
AT1G18640	18.43434343	64.8989899	16.66666667
AT1G18660	37.20136519	25.93856655	36.86006826
AT1G18670	58.33333333	10.71428571	30.95238095
AT1G18680	50.32679739	13.07189542	36.60130719
AT1G18720	50.59616382	26.64593053	22.75790565
AT1G18730	23.44045369	50.66162571	25.8979206
AT1G18740	47.21969006	12.48860529	40.29170465
AT1G18750	28.1938326	11.01321586	60.79295154
AT1G18800	54.45859873	26.75159236	18.78980892
AT1G18810	34.00309119	23.95672334	42.04018547
AT1G18840	23.19587629	42.26804124	34.53608247
AT1G18850	23.64729459	29.05811623	47.29458918
AT1G18890	38.1663113	20.68230277	41.15138593
AT1G18900	44.64285714	32.90816327	22.44897959
AT1G18950	30.37542662	34.81228669	34.81228669
AT1G18990	18.45140033	66.5568369	14.99176277
AT1G19000	32.4716115	30.82870259	36.69968591
AT1G19010	34.66666667	30.66666667	34.66666667
AT1G19100	45.67901235	33.33333333	20.98765432
AT1G19110	42.08273894	33.38088445	24.5363766
AT1G19120	37.6753507	36.47294589	25.85170341
AT1G19130	43.47826087	39.56521739	16.95652174
AT1G19140	36.22559653	43.60086768	20.17353579
AT1G19220	34.5	26.5	39
AT1G19270	30.625	40.625	28.75
AT1G19290	30.4	37.6	32
AT1G19310	14.16765053	40.02361275	45.80873672
AT1G19330	29.41176471	27.20588235	43.38235294
AT1G19340	14.96598639	54.42176871	30.6122449
AT1G19350	36.7003367	43.48614349	19.81351981
AT1G19360	22.4137931	26.29310345	51.29310345
AT1G19370	18.56540084	39.24050633	42.19409283
AT1G19380	25.34653465	48.71287129	25.94059406
AT1G19400	6.044848879	56.90607735	37.04907377
AT1G19430	26.88679245	26.88679245	46.22641509
AT1G19440	32	45.6	22.4
AT1G19450	22.87390029	24.34017595	52.78592375
AT1G19480	27.24252492	38.87043189	33.88704319
AT1G19485	35.15358362	46.07508532	18.77133106
AT1G19490	38.20224719	24.71910112	37.07865169
AT1G19510	11.61048689	14.88764045	73.50187266
AT1G19520	38.46153846	26.62721893	34.9112426
AT1G19530	31.81583566	52.88531021	15.29885413
AT1G19570	23.12312312	9.95995996	66.91691692
AT1G19580	21.88552189	35.35353535	42.76094276
AT1G19600	21.00719424	34.60431655	44.38848921
AT1G19660	37.08053691	18.69606903	44.22339406
AT1G19670	7.539267016	59.5026178	32.95811518
AT1G19700	30.33395176	34.41558442	35.25046382
AT1G19710	33.98058252	53.88349515	12.13592233
AT1G19715	24.68193384	40.45801527	34.86005089
AT1G19730	29.34083601	39.95176849	30.7073955
AT1G19740	29.22002328	37.41559953	33.36437718
AT1G19770	24.88986784	23.20117474	51.90895742
AT1G19790	42.10526316	26.31578947	31.57894737
AT1G19800	50.16051364	18.45906902	31.38041734
AT1G19835	22.02166065	52.88808664	25.09025271
AT1G19850	24.61538462	48.46153846	26.92307692
AT1G19860	29.63800905	42.30769231	28.05429864
AT1G19870	30.33381713	46.87953556	22.78664731
AT1G19880	40.83044983	36.67820069	22.49134948
AT1G19910	31.55097974	40.61773497	27.83128529
AT1G19920	43.32129964	32.31046931	24.36823105
AT1G19980	23.8410596	42.38410596	33.77483444
AT1G19990	26.64233577	39.41605839	33.94160584
AT1G20010	19.0990991	30.63063063	50.27027027
AT1G20020	43.35733797	23.76458902	32.87807301
AT1G20050	38	31.2	30.8
AT1G20070	10.29590596	35.75192542	53.95216863
AT1G20090	31.8128655	41.16959064	27.01754386
AT1G20100	20.55555556	35.94771242	43.49673203
AT1G20110	30.32581454	31.82957393	37.84461153
AT1G20160	3.814262023	76.61691542	19.56882255
AT1G20200	33.88888889	36.66666667	29.44444444
AT1G20225	22.3880597	19.18976546	58.42217484
AT1G20270	42.34234234	49.0990991	8.558558559
AT1G20300	17.28395062	49.38271605	33.33333333
AT1G20310	22.65625	22.65625	54.6875
AT1G20330	36.23566215	27.37226277	36.39207508
AT1G20340	33.56144907	31.32642035	35.11213058
AT1G20380	28.84615385	32.69230769	38.46153846
AT1G20410	49.41176471	27.05882353	23.52941176
AT1G20430	27.96725784	46.79399727	25.23874488
AT1G20440	25.95604179	20.46619357	53.57776464
AT1G20450	28.34714348	33.13999128	38.51286524
AT1G20470	18.79699248	30.45112782	50.7518797
AT1G20540	17.54385965	26.31578947	56.14035088
AT1G20550	20	20	60
AT1G20560	21.07936508	58.98412698	19.93650794
AT1G20570	20.49689441	36.02484472	43.47826087
AT1G20575	49.26470588	20.22058824	30.51470588
AT1G20580	25.3968254	35.71428571	38.88888889
AT1G20620	36.57644272	40.07793555	23.34562173
AT1G20630	81.45766345	13.07609861	5.466237942
AT1G20640	20.7977208	56.41025641	22.79202279
AT1G20650	33.23232323	58.58585859	8.181818182
AT1G20670	37.01657459	41.43646409	21.54696133
AT1G20693	22.32016925	38.64598025	39.03385049
AT1G20696	36.41791045	33.00995025	30.5721393
AT1G20760	22.62443439	33.93665158	43.43891403
AT1G20770	31.09540636	42.04946996	26.85512367
AT1G20780	37.14285714	41.42857143	21.42857143
AT1G20810	38.74580067	36.39417693	24.8600224
AT1G20816	18.08510638	32.9787234	48.93617021
AT1G20823	48.90613973	9.809456598	41.28440367
AT1G20830	41.48606811	20.74303406	37.77089783
AT1G20840	22.77777778	25.22222222	52
AT1G20850	37.38738739	26.57657658	36.03603604
AT1G20880	28.53982301	35.84070796	35.61946903
AT1G20890	52.87846482	24.30703625	22.81449893
AT1G20900	13.55932203	32.20338983	54.23728814
AT1G20910	30.11152416	35.31598513	34.57249071
AT1G20920	34.50624291	41.31668558	24.17707151
AT1G20950	29.05027933	48.60335196	22.34636872
AT1G20960	33.70786517	32.13483146	34.15730337
AT1G20970	50.35460993	26.59574468	23.04964539
AT1G20980	32.58258258	33.78378378	33.63363363
AT1G21000	23.11589614	29.2590247	47.62507916
AT1G21010	37.20930233	42.01550388	20.7751938
AT1G21050	27.89634146	35.51829268	36.58536585
AT1G21060	32.44604317	51.51079137	16.04316547
AT1G21065	20.96918935	40.44271612	38.58809453
AT1G21080	34.79657388	30.72805139	34.47537473
AT1G21190	26.56826568	36.53136531	36.900369
AT1G21200	46.08938547	30.44692737	23.46368715
AT1G21320	21.62162162	27.02702703	51.35135135
AT1G21350	11.01694915	62.71186441	26.27118644
AT1G21360	8.053691275	79.19463087	12.75167785
AT1G21370	41.26984127	32.14285714	26.58730159
AT1G21380	78.70036101	10.46931408	10.83032491
AT1G21390	51.05882353	13.88235294	35.05882353
AT1G21400	18.18181818	32.65734266	49.16083916
AT1G21410	31.44044321	31.30193906	37.25761773
AT1G21450	40.78156313	24.04809619	35.17034068
AT1G21460	8.959338387	73.25982081	17.7808408
AT1G21480	18.34319527	39.64497041	42.01183432
AT1G21500	33.62541073	32.14676889	34.22782037
AT1G21550	25.78616352	48.80503145	25.40880503
AT1G21580	50.21834061	20.30567686	29.47598253
AT1G21590	52.03488372	24.41860465	23.54651163
AT1G21600	53.4562212	12.90322581	33.640553
AT1G21610	57.56457565	21.03321033	21.40221402
AT1G21630	25.36023055	35.73487032	38.90489914
AT1G21640	30.01261034	39.5964691	30.39092055
AT1G21660	16.28498728	37.91348601	45.80152672
AT1G21680	0.693877551	70.16326531	29.14285714
AT1G21690	24.05405405	59.72972973	16.21621622
AT1G21700	29.21348315	33.33333333	37.45318352
AT1G21720	36.91588785	37.69470405	25.3894081
AT1G21730	29.72972973	44.59459459	25.67567568
AT1G21760	26.01054482	39.71880492	34.27065026
AT1G21770	27.82782783	30.63063063	41.54154154
AT1G21780	33.01507538	40.30150754	26.68341709
AT1G21790	26.8	43.6	29.6
AT1G21830	28.50574713	28.96551724	42.52873563
AT1G21880	33.93939394	39.39393939	26.66666667
AT1G21900	30.8496732	52.54901961	16.60130719
AT1G21910	32.19512195	22.43902439	45.36585366
AT1G21920	21.7877095	53.0726257	25.1396648
AT1G21930	38.44011142	28.41225627	33.14763231
AT1G21980	28.97959184	24.89795918	46.12244898
AT1G22020	33.70786517	28.08988764	38.20224719
AT1G22030	21.97802198	37.72893773	40.29304029
AT1G22040	30.24911032	36.83274021	32.91814947
AT1G22050	38.11881188	16.33663366	45.54455446
AT1G22060	32.41758242	23.9010989	43.68131868
AT1G22065	37.37300435	52.03193033	10.59506531
AT1G22160	10.77111383	54.1003672	35.12851897
AT1G22190	25.81322141	30.87618048	43.31059811
AT1G22200	30.63063063	30.85585586	38.51351351
AT1G22250	24.82915718	27.56264237	47.60820046
AT1G22270	52.69320843	23.06791569	24.23887588
AT1G22280	24.31906615	45.13618677	30.54474708
AT1G22300	29.86330179	38.170347	31.96635121
AT1G22310	24.75247525	36.63366337	38.61386139
